,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14
12,2.285123174326361,0.3382285077627658,1.5304301781312915,0.7032657068000233,-1.2412961559613909,-1.8351545080547116,-0.14495220817424584,-0.21114860137898686,0.6870996474902253,0.17463185803372722,-0.5596641898091909,0.2744653263006658,0.1996952381948616,-2.6898144632246074e-16
13,-1.0265052719903887,-0.6792246683057738,1.3251715895280092,-0.3893260636773463,-0.583509076917857,-0.10444709769965445,-0.38690618158319756,-0.29453112339621557,0.3023238908286822,0.17404576248997994,-0.09228506813681697,0.021404846266280038,-0.2541024467114235,-1.027027583444848e-16
14,-1.9018133327379672,-1.1013629334996289,0.5048489686406602,-0.4562052433977873,-0.22102935418882505,0.034680250524249605,-0.09895377234995159,-0.16412506953804462,0.13012115355230325,-0.45805398774471806,0.01763838515999089,0.08135747603059675,0.015492553299664102,8.707795784904277e-17
15,-0.7470220075540206,-0.172112353998947,-0.06206464658342396,0.565966362777427,-0.5120845143874257,-0.4651679652275606,-0.9081385563055672,0.048536747800997274,-0.2828830217537185,-0.15139086225160928,0.11291104711862586,0.1163841557141204,-0.002258878729956828,-5.887723913636621e-17
16,1.2251845883622239,1.729128172681701,-0.08789168406318075,-1.5475901708514275,0.023450352959471312,0.8656200440196333,0.8508801699378228,-0.6323487778821147,-0.351120018713908,-0.10666988549530344,0.02029797254635418,-0.6915801502085215,-0.18812577805572728,-1.6136135806734442e-16
17,2.313400317115263,0.44743493664009426,0.5147861832690181,-0.1538201317057201,-0.49738950913219193,-0.706843686695872,-0.13796403999727994,0.6788028502433606,-0.47956920959750315,-0.2451051633114707,0.3813520218808905,-0.5284353930126392,-0.025962507205894898,-1.446355790158874e-16
18,-1.6169204945007278,-2.0971982083837215,-1.110879130962514,-0.2724331196205173,0.8490781079806692,-0.9826618929827237,-0.3246552504296754,0.6261042674985136,-0.5803572225806776,0.14015855187558876,-0.06810122038802707,-0.25436472883850797,-0.018175406974353263,3.1922223653109522e-18
19,-1.166754562280284,2.2673743895334315,-0.47876371801985973,-0.0746559725968914,-0.44701655076680763,1.1387954886024205,0.3541322551112138,0.954871947244461,0.42434536945487383,-0.35825267376531195,0.1574087747009505,0.2672010231532574,-0.03973460238751216,-4.7143072845125304e-17
20,2.1000591452448014,4.86852601172789,-0.3230875352528108,-2.067813215093169,-0.03630100900535366,-0.38512855835888826,0.4587150669779228,0.5546330603443507,-0.39946462859267456,0.6759120375582169,-0.40081635970628904,-0.1037693077606385,0.3822456887290999,8.86463278274607e-18
21,-2.1194061627437386,-1.3411852526353498,0.12040097271269447,0.04135397631749096,0.5301434895873465,-0.17346443456688246,0.9565224425811247,-0.035591155832825946,0.32601146551524607,-0.4716116560721702,-0.34621676107457194,-0.001869785400313536,0.21493783488662715,-1.2512718637484329e-18
22,-2.0260755520354583,-1.3716443172779562,0.1254432929489346,0.13177908051531173,0.6531535406969399,-0.2635415492740576,1.0824491415979136,-0.10705002810262426,0.345750581069011,-0.344237797942629,-0.34277299925626953,-0.0188167156991001,0.17389765136717122,5.726323287674946e-17
23,-1.2825976928152967,-0.6814238678412815,1.8034693575203842,-0.08623030077412719,0.13684269970779564,0.14536519120948688,-0.6584976313003617,-0.16419366326206214,0.0542054334706901,-0.2573005637373232,-0.0345172986823554,-0.15174520568758537,-0.12761320241392612,-7.833255100128855e-17
24,-2.121775781925423,-1.3217687403510874,0.28039284384443736,0.02578513386569923,0.8106444949779635,0.0336385046672509,0.9410091827225687,0.021291820170159112,0.2889174146832341,-0.41642103513778034,-0.14788401381119218,-0.08445901283147107,0.3367332213862808,7.39731416452308e-17
25,-1.1259902606951357,2.293659906591023,0.039078354553312815,0.3360714852224336,-0.4022619899031915,1.634157135513933,0.6815250604577185,2.0383118290388587,0.42776247212783486,-0.21493150601024033,0.029831234163202342,-0.00037500774092728845,-0.10050146911493624,-2.499093526675951e-17
26,0.9547469059892045,-1.1009492053075434,1.4653218890960427,-0.10344513486251554,0.6067843934789878,0.5644253964574248,-1.510181527193179,0.22646836210902346,-0.7813361563835215,-0.5103916474043273,-0.0416178636214245,0.0032284331672597978,-0.0939631690323877,1.5794241520629333e-16
27,0.9154510478170306,1.3001344913464674,1.1151983714209843,1.7673717385163907,-0.4953877076412158,-0.8074113130094114,-1.0219373299697374,1.1678816101460054,0.05230643222215251,0.0558058453721108,-0.07149713186786462,-0.026242698156592872,0.20129702381501477,-1.893431854857502e-16
28,-0.5041224283876302,2.6564190657087123,-0.5406640930183338,0.8280415719315243,0.5008738049809153,0.5436770973192832,-0.21990001680296717,-0.4762060503040383,-0.5416924447497229,0.8800758273708723,-0.6708890144442191,0.2380031211562561,0.017647497013857052,-1.8626804149049687e-16
29,-0.44985968310019375,-0.646307372642242,2.8865880710659297,-0.039013311687380134,0.8283809906917694,0.9293849677382362,-0.2847672092911781,-0.6912489088203295,0.8310856629929065,0.5447772202981311,0.9126498918204837,-0.3706693199318601,0.5601858540864567,-2.1801541457270358e-16
30,1.4169271622633026,2.389809509712282,1.0095307213016822,-0.5724854507066838,0.6421078270770514,-0.4558327482162434,0.050032771300400444,0.618531924091707,-0.2727063890856935,0.3301270640388448,0.17280269879779947,-0.03859744655791594,-0.1534877643852865,6.627655220670358e-17
31,-0.5566425226698695,0.3056583953516747,1.5714558372994742,-0.09916658346812872,1.142899258549284,-0.1848135250794855,0.29235453510981707,-0.12145325906966965,0.18224237219948422,0.9022849129572867,0.17952118067478526,0.33875173051493757,-0.1584182104131135,2.4386891243409147e-17
32,-1.2113061399872702,-0.3579243757310747,-0.25871315861316435,2.638496995593452,0.684680636488499,1.1448513778622447,0.31641435050229266,-0.12541375236216484,-0.3343883138222389,0.42456151540721293,-0.16455855966737312,-0.2380045404445627,-0.3692693052382431,-4.0070365434679656e-16
33,0.6320577058445168,5.76849197430917,-2.114745000931491,0.6275678780861048,1.2584917553140136,-0.7498711013732494,-0.7500698390882872,-1.476959250711705,0.17384129081950833,-1.0373089399504618,0.0600450866129946,-0.14450955195541748,0.03878282615772041,-1.1207246279333723e-16
34,-0.09146760939766772,-0.3778494880298561,1.645552471887597,0.2546767190915565,1.1016773557465507,0.4527518385800689,0.15397108035978208,-0.2830407430005329,-0.7023976931877619,-0.45600401455108913,-0.34108383060775904,-0.036529532640473136,-0.3445110478720044,2.1508980775560118e-16
35,-0.6878848592829956,0.32181025148637216,-0.6614057627150715,0.5337856401428437,2.0863195436198114,-1.285705084356535,0.6156189244035792,0.02379556998854607,-0.1304168029602629,0.2364909067324597,0.6386865996112567,0.7405321477206398,-0.05577163236515371,4.269774227467791e-17
